GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-45
GhostBusterAgent,0.1,0.3,-800
GhostBusterAgent,0.1,0.3,20
GhostBusterAgent,0.1,0.3,-770
GhostBusterAgent,0.1,0.3,-475
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-325
GhostBusterAgent,0.1,0.3,-170
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,15
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-260
GhostBusterAgent,0.1,0.3,-80
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-690
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-555
GhostBusterAgent,0.1,0.3,-535
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-110
GhostBusterAgent,0.1,0.3,-30
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,30
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-685
GhostBusterAgent,0.1,0.3,-590
GhostBusterAgent,0.1,0.3,-620
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-50
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-355
GhostBusterAgent,0.1,0.3,-740
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-805
GhostBusterAgent,0.1,0.3,-540
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-145
GhostBusterAgent,0.1,0.3,-590
GhostBusterAgent,0.1,0.3,-590
GhostBusterAgent,0.1,0.3,-840
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-110
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-805
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-305
GhostBusterAgent,0.1,0.3,-390
GhostBusterAgent,0.1,0.3,-620
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,110
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-770
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-345
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-520
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-680
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-740
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-20
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,130
GhostBusterAgent,0.1,0.3,-560
GhostBusterAgent,0.1,0.3,-405
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-710
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-500
GhostBusterAgent,0.1,0.3,-530
GhostBusterAgent,0.1,0.3,-650
GhostBusterAgent,0.1,0.3,-785
GhostBusterAgent,0.1,0.3,-500
